"iso3c","year","country","cov","gen","gdp","pop","pop_i","gdp_i","cov_i","gen_i"
"ETH",1992,"country.name",NA,NA,708.369350268148,52875.46,52875.46,708.369350268148,10,80
"ETH",1993,"country.name",NA,NA,699.227263435479,54165.91,54165.91,699.227263435479,10,80
"ETH",1994,"country.name",NA,NA,731.750929401066,55636.21,55636.21,731.750929401066,10,80
"ETH",1995,"country.name",NA,NA,744.141758887083,57288.95,57288.95,744.141758887083,10,80
"ETH",1996,"country.name",NA,NA,782.994147163961,58915.21,58915.21,782.994147163961,10,80
"ETH",1997,"country.name",NA,NA,815.145456653496,60449.43,60449.43,815.145456653496,10,80
"ETH",1998,"country.name",NA,NA,786.279002483723,61980.65,61980.65,786.279002483723,10,80
"ETH",1999,"country.name",12,80,761.903274843306,63575.38,63575.38,761.903274843306,12,80
"ETH",2000,"country.name",NA,NA,771.731486070366,65213.05,65213.05,771.731486070366,12,80
"ETH",2001,"country.name",NA,NA,783.896390654161,66889.11,66889.11,783.896390654161,12,80
"ETH",2002,"country.name",NA,NA,793.914897598955,68649.4,68649.4,793.914897598955,12,80
"ETH",2003,"country.name",14,90,764.528275336036,70490.58,70490.58,764.528275336036,14,90
"ETH",2004,"country.name",NA,NA,771.465196083397,72388.73,72388.73,771.465196083397,14,90
"ETH",2005,"country.name",NA,NA,829.243199289146,74326.54,74326.54,829.243199289146,14,90
"ETH",2006,"country.name",NA,NA,880.654443623401,76326.33,76326.33,880.654443623401,14,90
"ETH",2007,"country.name",NA,NA,936.374352424554,78410.72,78410.72,936.374352424554,14,90
"ETH",2008,"country.name",NA,NA,989.980387603017,80563.72,80563.72,989.980387603017,14,90
"ETH",2009,"country.name",NA,NA,1043.53185328484,82787.15,82787.15,1043.53185328484,14,90
"ETH",2010,"country.name",NA,NA,1106.38308513908,85095.87,85095.87,1106.38308513908,14,90
"ETH",2011,"country.name",15,92,1199,87530.13,87530.13,1199,15,92
"ETH",2012,"country.name",NA,NA,1291.77690111998,90066.04,90066.04,1291.77690111998,15,92
"ETH",2013,"country.name",NA,NA,1385.15791245598,92632.26,92632.26,1385.15791245598,15,92
"ETH",2014,"country.name",NA,NA,1488.93334698229,95337.07,95337.07,1488.93334698229,15,92
"ETH",2015,"country.name",NA,NA,1601.26378357407,98114.47,98114.47,1601.26378357407,15,92
"ETH",2016,"country.name",NA,NA,1722.30919630768,100858.15,100858.15,1722.30919630768,15,92
"ETH",2017,"country.name",NA,NA,1840.36967218337,103653.99,103653.99,1840.36967218337,15,92
"ETH",2018,"country.name",NA,NA,1936.8275667246,106465.63,106465.63,1936.8275667246,15,92
"ETH",2019,"country.name",10,92,2030.67753190001,109266.63,109266.63,2030.67753190001,10,92
"ETH",2020,"country.name",NA,NA,2121.8590445605,112099.9,112099.9,2121.8590445605,10,92
"ETH",2021,"country.name",NA,NA,2190.67517903773,114964.46,114964.46,2190.67517903773,10,92
"ETH",2022,"country.name",NA,NA,2289.40903790425,117924.42,117924.42,2289.40903790425,10,92
"FIN",1,"country.name",NA,NA,NA,20,20,NA,NA,NA
"FIN",1000,"country.name",NA,NA,NA,40,40,NA,NA,NA
"FIN",1500,"country.name",NA,NA,NA,300,300,NA,NA,NA
"FIN",1600,"country.name",NA,NA,1191,400,400,1191,NA,NA
"FIN",1650,"country.name",NA,NA,1246,NA,400,1246,NA,NA
"FIN",1700,"country.name",NA,NA,1331,400,400,1331,NA,NA
"FIN",1750,"country.name",NA,NA,1486,NA,720.416666666667,1486,NA,NA
"FIN",1800,"country.name",NA,NA,1213,NA,1040.83333333333,1213,NA,NA
"FIN",1820,"country.name",NA,NA,1313,1169,1169,1313,NA,NA
"FIN",1821,"country.name",NA,NA,NA,1186,1186,1319.86666666667,NA,NA
"FIN",1822,"country.name",NA,NA,NA,1202,1202,1326.73333333333,NA,NA
"FIN",1823,"country.name",NA,NA,NA,1219,1219,1333.6,NA,NA
"FIN",1824,"country.name",NA,NA,NA,1235,1235,1340.46666666667,NA,NA
"FIN",1825,"country.name",NA,NA,NA,1252,1252,1347.33333333333,NA,NA
"FIN",1826,"country.name",NA,NA,NA,1268,1268,1354.2,NA,NA
"FIN",1827,"country.name",NA,NA,NA,1310,1310,1361.06666666667,NA,NA
"FIN",1828,"country.name",NA,NA,NA,1326,1326,1367.93333333333,NA,NA
"FIN",1829,"country.name",NA,NA,NA,1343,1343,1374.8,NA,NA
"FIN",1830,"country.name",NA,NA,NA,1364,1364,1381.66666666667,NA,NA
"FIN",1831,"country.name",NA,NA,NA,1374,1374,1388.53333333333,NA,NA
"FIN",1832,"country.name",NA,NA,NA,1378,1378,1395.4,NA,NA
"FIN",1833,"country.name",NA,NA,NA,1383,1383,1402.26666666667,NA,NA
"FIN",1834,"country.name",NA,NA,NA,1387,1387,1409.13333333333,NA,NA
"FIN",1835,"country.name",NA,NA,NA,1391,1391,1416,NA,NA
"FIN",1836,"country.name",NA,NA,NA,1399,1399,1422.86666666667,NA,NA
"FIN",1837,"country.name",NA,NA,NA,1409,1409,1429.73333333333,NA,NA
"FIN",1838,"country.name",NA,NA,NA,1420,1420,1436.6,NA,NA
"FIN",1839,"country.name",NA,NA,NA,1430,1430,1443.46666666667,NA,NA
"FIN",1840,"country.name",NA,NA,NA,1441,1441,1450.33333333333,NA,NA
"FIN",1841,"country.name",NA,NA,NA,1456,1456,1457.2,NA,NA
"FIN",1842,"country.name",NA,NA,NA,1476,1476,1464.06666666667,NA,NA
"FIN",1843,"country.name",NA,NA,NA,1495,1495,1470.93333333333,NA,NA
"FIN",1844,"country.name",NA,NA,NA,1516,1516,1477.8,NA,NA
"FIN",1845,"country.name",NA,NA,NA,1536,1536,1484.66666666667,NA,NA
"FIN",1846,"country.name",NA,NA,NA,1555,1555,1491.53333333333,NA,NA
"FIN",1847,"country.name",NA,NA,NA,1573,1573,1498.4,NA,NA
"FIN",1848,"country.name",NA,NA,NA,1591,1591,1505.26666666667,NA,NA
"FIN",1849,"country.name",NA,NA,NA,1610,1610,1512.13333333333,NA,NA
"FIN",1850,"country.name",NA,NA,1519,1628,1628,1519,NA,NA
"FIN",1851,"country.name",NA,NA,NA,1642,1642,1519.3,NA,NA
"FIN",1852,"country.name",NA,NA,NA,1652,1652,1519.6,NA,NA
"FIN",1853,"country.name",NA,NA,NA,1663,1663,1519.9,NA,NA
"FIN",1854,"country.name",NA,NA,NA,1673,1673,1520.2,NA,NA
"FIN",1855,"country.name",NA,NA,NA,1683,1683,1520.5,NA,NA
"FIN",1856,"country.name",NA,NA,NA,1692,1692,1520.8,NA,NA
"FIN",1857,"country.name",NA,NA,NA,1703,1703,1521.1,NA,NA
"FIN",1858,"country.name",NA,NA,NA,1715,1715,1521.4,NA,NA
"FIN",1859,"country.name",NA,NA,NA,1726,1726,1521.7,NA,NA
"FIN",1860,"country.name",NA,NA,1522,1738,1738,1522,NA,NA
"FIN",1861,"country.name",NA,NA,1527,1754,1754,1527,NA,NA
"FIN",1862,"country.name",NA,NA,1428,1774,1774,1428,NA,NA
"FIN",1863,"country.name",NA,NA,1527,1794,1794,1527,NA,NA
"FIN",1864,"country.name",NA,NA,1545,1813,1813,1545,NA,NA
"FIN",1865,"country.name",NA,NA,1516,1833,1833,1516,NA,NA
"FIN",1866,"country.name",NA,NA,1527,1840,1840,1527,NA,NA
"FIN",1867,"country.name",NA,NA,1412,1831,1831,1412,NA,NA
"FIN",1868,"country.name",NA,NA,1599,1776,1776,1599,NA,NA
"FIN",1869,"country.name",NA,NA,1755,1734,1734,1755,NA,NA
"FIN",1870,"country.name",NA,NA,1817,1754,1754,1817,NA,NA
"FIN",1871,"country.name",NA,NA,1796,1786,1786,1796,NA,NA
"FIN",1872,"country.name",NA,NA,1825,1819,1819,1825,NA,NA
"FIN",1873,"country.name",NA,NA,1902,1847,1847,1902,NA,NA
"FIN",1874,"country.name",NA,NA,1919,1873,1873,1919,NA,NA
"FIN",1875,"country.name",NA,NA,1930,1899,1899,1930,NA,NA
"FIN",1876,"country.name",NA,NA,2007,1928,1928,2007,NA,NA
"FIN",1877,"country.name",NA,NA,1930,1957,1957,1930,NA,NA
"FIN",1878,"country.name",NA,NA,1870,1983,1983,1870,NA,NA
"FIN",1879,"country.name",NA,NA,1860,2014,2014,1860,NA,NA
"FIN",1880,"country.name",NA,NA,1841,2047,2047,1841,NA,NA
"FIN",1881,"country.name",NA,NA,1769,2072,2072,1769,NA,NA
"FIN",1882,"country.name",NA,NA,1918,2098,2098,1918,NA,NA
"FIN",1883,"country.name",NA,NA,1961,2130,2130,1961,NA,NA
"FIN",1884,"country.name",NA,NA,1943,2164,2164,1943,NA,NA
"FIN",1885,"country.name",NA,NA,1962,2195,2195,1962,NA,NA
"FIN",1886,"country.name",NA,NA,2034,2224,2224,2034,NA,NA
"FIN",1887,"country.name",NA,NA,2034,2259,2259,2034,NA,NA
"FIN",1888,"country.name",NA,NA,2075,2296,2296,2075,NA,NA
"FIN",1889,"country.name",NA,NA,2115,2331,2331,2115,NA,NA
"FIN",1890,"country.name",NA,NA,2201,2364,2364,2201,NA,NA
"FIN",1891,"country.name",NA,NA,2152,2394,2394,2152,NA,NA
"FIN",1892,"country.name",NA,NA,2040,2451,2451,2040,NA,NA
"FIN",1893,"country.name",NA,NA,2138,2430,2430,2138,NA,NA
"FIN",1894,"country.name",NA,NA,2230,2511,2511,2230,NA,NA
"FIN",1895,"country.name",2,55,2378,2483,2483,2378,2,55
"FIN",1896,"country.name",NA,NA,2503,2515,2515,2503,2,55
"FIN",1897,"country.name",NA,NA,2589,2549,2549,2589,2,55
"FIN",1898,"country.name",NA,NA,2659,2589,2589,2659,2,55
"FIN",1899,"country.name",NA,NA,2562,2624,2624,2562,2,55
"FIN",1900,"country.name",NA,NA,2659,2646,2646,2659,2,55
"FIN",1901,"country.name",NA,NA,2608,2667,2667,2608,2,55
"FIN",1902,"country.name",NA,NA,2536,2686,2686,2536,2,55
"FIN",1903,"country.name",NA,NA,2687,2706,2706,2687,2,55
"FIN",1904,"country.name",NA,NA,2759,2735,2735,2759,2,55
"FIN",1905,"country.name",NA,NA,2777,2762,2762,2777,2,55
"FIN",1906,"country.name",NA,NA,2860,2788,2788,2860,2,55
"FIN",1907,"country.name",NA,NA,2923,2821,2821,2923,2,55
"FIN",1908,"country.name",NA,NA,2915,2861,2861,2915,2,55
"FIN",1909,"country.name",NA,NA,3003,2899,2899,3003,2,55
"FIN",1910,"country.name",NA,NA,3038,2929,2929,3038,2,55
"FIN",1911,"country.name",NA,NA,3091,2962,2962,3091,2,55
"FIN",1912,"country.name",NA,NA,3223,2998,2998,3223,2,55
"FIN",1913,"country.name",NA,NA,3365,3027,3027,3365,2,55
"FIN",1914,"country.name",NA,NA,3190,3053,3053,3190,2,55
"FIN",1915,"country.name",NA,NA,3000,3083,3083,3000,2,55
"FIN",1916,"country.name",NA,NA,3017,3105,3105,3017,2,55
"FIN",1917,"country.name",NA,NA,2520,3124,3124,2520,2,55
"FIN",1918,"country.name",15,NA,2184,3125,3125,2184,15,55
"FIN",1919,"country.name",NA,NA,2643,3117,3117,2643,15,55
"FIN",1920,"country.name",NA,NA,2942,3133,3133,2942,15,55
"FIN",1921,"country.name",NA,NA,3003,3170,3170,3003,15,55
"FIN",1922,"country.name",NA,NA,3280,3210,3210,3280,15,55
"FIN",1923,"country.name",NA,NA,3486,3243,3243,3486,15,55
"FIN",1924,"country.name",NA,NA,3545,3272,3272,3545,15,55
"FIN",1925,"country.name",NA,NA,3711,3304,3304,3711,15,55
"FIN",1926,"country.name",NA,NA,3813,3339,3339,3813,15,55
"FIN",1927,"country.name",NA,NA,4076,3368,3368,4076,15,55
"FIN",1928,"country.name",NA,NA,4315,3396,3396,4315,15,55
"FIN",1929,"country.name",NA,NA,4331,3424,3424,4331,15,55
"FIN",1930,"country.name",NA,NA,4250,3449,3449,4250,15,55
"FIN",1931,"country.name",NA,NA,4114,3476,3476,4114,15,55
"FIN",1932,"country.name",NA,NA,4065,3503,3503,4065,15,55
"FIN",1933,"country.name",NA,NA,4307,3526,3526,4307,15,55
"FIN",1934,"country.name",NA,NA,4763,3549,3549,4763,15,55
"FIN",1935,"country.name",NA,NA,4930,3576,3576,4930,15,55
"FIN",1936,"country.name",NA,NA,5227,3601,3601,5227,15,55
"FIN",1937,"country.name",NA,NA,5485,3626,3626,5485,15,55
"FIN",1938,"country.name",NA,NA,5721,3656,3656,5721,15,55
"FIN",1939,"country.name",NA,NA,5432,3686,3686,5432,15,55
"FIN",1940,"country.name",NA,NA,5133,3698,3698,5133,15,55
"FIN",1941,"country.name",NA,NA,5295,3702,3702,5295,15,55
"FIN",1942,"country.name",NA,NA,5303,3708,3708,5303,15,55
"FIN",1943,"country.name",NA,NA,5893,3721,3721,5893,15,55
"FIN",1944,"country.name",NA,NA,5874,3735,3735,5874,15,55
"FIN",1945,"country.name",NA,NA,5499,3758,3758,5499,15,55
"FIN",1946,"country.name",NA,NA,5871,3806,3806,5871,15,55
"FIN",1947,"country.name",NA,NA,5925,3859,3859,5925,15,55
"FIN",1948,"country.name",45,55,6307,3912,3912,6307,45,55
"FIN",1949,"country.name",NA,NA,6604,3963,3963,6604,45,55
"FIN",1950,"country.name",NA,NA,6779,4008.9,4008.9,6779,45,55
"FIN",1951,"country.name",NA,NA,7286,4047.3,4047.3,7286,45,55
"FIN",1952,"country.name",NA,NA,7450,4090.5,4090.5,7450,45,55
"FIN",1953,"country.name",NA,NA,7415,4139.4,4139.4,7415,45,55
"FIN",1954,"country.name",NA,NA,7973,4186.9,4186.9,7973,45,55
"FIN",1955,"country.name",NA,NA,8284,4234.9,4234.9,8284,45,55
"FIN",1956,"country.name",NA,NA,8440,4281.7,4281.7,8440,45,55
"FIN",1957,"country.name",NA,NA,8751,4324,4324,8751,45,55
"FIN",1958,"country.name",NA,NA,8725,4359.8,4359.8,8725,45,55
"FIN",1959,"country.name",NA,NA,9172,4394.7,4394.7,9172,45,55
"FIN",1960,"country.name",NA,NA,9931,4429.6,4429.6,9931,45,55
"FIN",1961,"country.name",55,50,10613,4461.004,4461.004,10613,55,50
"FIN",1962,"country.name",NA,NA,10869,4491.443,4491.443,10869,55,50
"FIN",1963,"country.name",NA,NA,11148,4523.309,4523.309,11148,55,50
"FIN",1964,"country.name",NA,NA,11647,4548.544,4548.544,11647,55,50
"FIN",1965,"country.name",NA,NA,12226,4563.732,4563.732,12226,55,50
"FIN",1966,"country.name",NA,NA,12471,4580.869,4580.869,12471,55,50
"FIN",1967,"country.name",NA,NA,12667,4605.744,4605.744,12667,55,50
"FIN",1968,"country.name",NA,NA,12900,4626.469,4626.469,12900,55,50
"FIN",1969,"country.name",NA,NA,14151,4623.785,4623.785,14151,55,50
"FIN",1970,"country.name",NA,NA,15266,4606.307,4606.307,15266,55,50
"FIN",1971,"country.name",NA,NA,15565,4612.124,4612.124,15565,55,50
"FIN",1972,"country.name",NA,NA,16654,4639.657,4639.657,16654,55,50
"FIN",1973,"country.name",60,50,17669,4666.081,4666.081,17669,60,50
"FIN",1974,"country.name",NA,NA,18109,4690.574,4690.574,18109,60,50
"FIN",1975,"country.name",NA,NA,18237,4711.439,4711.439,18237,60,50
"FIN",1976,"country.name",NA,NA,18104,4725.664,4725.664,18104,60,50
"FIN",1977,"country.name",NA,NA,18100,4738.902,4738.902,18100,60,50
"FIN",1978,"country.name",NA,NA,18425,4752.528,4752.528,18425,60,50
"FIN",1979,"country.name",NA,NA,19657,4764.69,4764.69,19657,60,50
"FIN",1980,"country.name",NA,NA,20640,4779.535,4779.535,20640,60,50
"FIN",1981,"country.name",70,65,20935,4799.964,4799.964,20935,70,65
"FIN",1982,"country.name",NA,NA,21495,4826.933,4826.933,21495,70,65
"FIN",1983,"country.name",NA,NA,21944,4855.787,4855.787,21944,70,65
"FIN",1984,"country.name",NA,NA,22486,4881.788,4881.788,22486,70,65
"FIN",1985,"country.name",NA,NA,23148,4901.783,4901.783,23148,70,65
"FIN",1986,"country.name",NA,NA,23621,4917.386,4917.386,23621,70,65
"FIN",1987,"country.name",72,85,24519,4931.729,4931.729,24519,72,85
"FIN",1988,"country.name",NA,NA,25644,4946.633,4946.633,25644,72,85
"FIN",1989,"country.name",NA,NA,27012,4962.441,4962.441,27012,72,85
"FIN",1990,"country.name",NA,NA,26884,4986.431,4986.431,26884,72,85
"FIN",1991,"country.name",NA,NA,25174.8990340312,5013.73,5013.73,25174.8990340312,72,85
"FIN",1992,"country.name",NA,NA,24219.7606253107,5042.03,5042.03,24219.7606253107,72,85
"FIN",1993,"country.name",NA,NA,23943.7449435497,5066.43,5066.43,23943.7449435497,72,85
"FIN",1994,"country.name",NA,NA,24797.6594127395,5088.33,5088.33,24797.6594127395,72,85
"FIN",1995,"country.name",NA,NA,25761.6242195634,5107.83,5107.83,25761.6242195634,72,85
"FIN",1996,"country.name",NA,NA,26637.265654374,5124.63,5124.63,26637.265654374,72,85
"FIN",1997,"country.name",NA,NA,28239.874533729,5139.83,5139.83,28239.874533729,72,85
"FIN",1998,"country.name",NA,NA,29715.3414301803,5153.53,5153.53,29715.3414301803,72,85
"FIN",1999,"country.name",75,85,30986.8883164753,5165.53,5165.53,30986.8883164753,75,85
"FIN",2000,"country.name",NA,NA,32689.7688915662,5176.23,5176.23,32689.7688915662,75,85
"FIN",2001,"country.name",NA,NA,33481.6786598323,5188.03,5188.03,33481.6786598323,75,85
"FIN",2002,"country.name",NA,NA,33986.5540804914,5200.63,5200.63,33986.5540804914,75,85
"FIN",2003,"country.name",NA,NA,34607.2193260329,5213.03,5213.03,34607.2193260329,75,85
"FIN",2004,"country.name",NA,NA,35888.6131934003,5228.23,5228.23,35888.6131934003,75,85
"FIN",2005,"country.name",NA,NA,36787.2574094618,5246.13,5246.13,36787.2574094618,75,85
"FIN",2006,"country.name",NA,NA,38160.7025906611,5266.33,5266.33,38160.7025906611,75,85
"FIN",2007,"country.name",NA,NA,39998.5253860533,5288.73,5288.73,39998.5253860533,75,85
"FIN",2008,"country.name",NA,NA,40129.6533382812,5313.43,5313.43,40129.6533382812,75,85
"FIN",2009,"country.name",NA,NA,36662.6133108038,5338.93,5338.93,36662.6133108038,75,85
"FIN",2010,"country.name",77,85,37615.1133841486,5363.43,5363.43,37615.1133841486,77,85
"FIN",2011,"country.name",NA,NA,38432,5388.33,5388.33,38432,77,85
"FIN",2012,"country.name",NA,NA,37715.0109909915,5414.03,5414.03,37715.0109909915,77,85
"FIN",2013,"country.name",NA,NA,37203.145013812,5439.03,5439.03,37203.145013812,77,85
"FIN",2014,"country.name",NA,NA,36907.9224094377,5462.53,5462.53,36907.9224094377,77,85
"FIN",2015,"country.name",NA,NA,36986.6984644378,5480.53,5480.53,36986.6984644378,77,85
"FIN",2016,"country.name",NA,NA,37924.151065413,5495.33,5495.33,37924.151065413,77,85
"FIN",2017,"country.name",NA,NA,39043.1929318156,5508.23,5508.23,39043.1929318156,77,85
"FIN",2018,"country.name",80,85,39430.9068244268,5516.23,5516.23,39430.9068244268,80,85
"FIN",2019,"country.name",NA,NA,39874.8021818492,5521.63,5521.63,39874.8021818492,80,85
"FIN",2020,"country.name",NA,NA,38871.7018478207,5530.73,5530.73,38871.7018478207,80,85
"FIN",2021,"country.name",NA,NA,39977.8548881836,5541.53,5541.53,39977.8548881836,80,85
"FIN",2022,"country.name",NA,NA,40701.4660026205,5556.43,5556.43,40701.4660026205,80,85
"FJI",1880,"country.name",NA,NA,NA,NA,NA,NA,NA,NA
"FJI",1890,"country.name",NA,NA,NA,NA,NA,NA,NA,NA
"FJI",1900,"country.name",NA,NA,NA,NA,NA,NA,NA,NA
"FJI",1910,"country.name",NA,NA,NA,NA,NA,NA,NA,NA
"FJI",1920,"country.name",NA,NA,NA,NA,NA,NA,NA,NA
"FJI",1930,"country.name",NA,NA,NA,NA,NA,NA,NA,NA
"FJI",1940,"country.name",1,33.33,NA,NA,NA,NA,1,33.33
"FJI",1950,"country.name",NA,NA,NA,NA,NA,NA,1,33.33
"FJI",1960,"country.name",NA,NA,NA,NA,NA,NA,1,33.33
"FJI",1966,"country.name",17,0,NA,NA,NA,NA,17,0
"FJI",1970,"country.name",17,66.67,NA,NA,NA,NA,17,66.67
"FJI",1980,"country.name",NA,NA,NA,NA,NA,NA,17,66.67
"FJI",1981,"country.name",30,66.67,NA,NA,NA,NA,30,66.67
"FJI",1990,"country.name",NA,NA,NA,NA,NA,NA,30,66.67
"FJI",1999,"country.name",40,66.67,NA,NA,NA,NA,40,66.67
"FJI",2000,"country.name",NA,NA,NA,NA,NA,NA,40,66.67
"FJI",2010,"country.name",50,66.67,NA,NA,NA,NA,50,66.67
"FJI",2018,"country.name",56,66.67,NA,NA,NA,NA,56,66.67
"FJI",2020,"country.name",NA,NA,NA,NA,NA,NA,56,66.67
"FRA",1,"country.name",NA,NA,956,5000,5000,956,NA,NA
"FRA",1000,"country.name",NA,NA,NA,6500,6500,1277.55494998499,NA,NA
"FRA",1276,"country.name",NA,NA,1366.39295418504,NA,11192,1366.39295418504,NA,NA
"FRA",1277,"country.name",NA,NA,1417.40483276789,NA,11209,1417.40483276789,NA,NA
"FRA",1278,"country.name",NA,NA,1319.06837040113,NA,11226,1319.06837040113,NA,NA
"FRA",1279,"country.name",NA,NA,1316.74619748994,NA,11243,1316.74619748994,NA,NA
"FRA",1280,"country.name",NA,NA,1311.8418255088,NA,11260,1311.8418255088,NA,NA
"FRA",1281,"country.name",NA,NA,1285.56913598321,NA,11277,1285.56913598321,NA,NA
"FRA",1282,"country.name",NA,NA,1382.74426445994,NA,11294,1382.74426445994,NA,NA
"FRA",1283,"country.name",NA,NA,1376.48038558055,NA,11311,1376.48038558055,NA,NA
"FRA",1284,"country.name",NA,NA,1367.22494970002,NA,11328,1367.22494970002,NA,NA
"FRA",1285,"country.name",NA,NA,1122.34618560863,NA,11345,1122.34618560863,NA,NA
"FRA",1286,"country.name",NA,NA,1237.48880035169,NA,11362,1237.48880035169,NA,NA
"FRA",1287,"country.name",NA,NA,1395.50331271963,NA,11379,1395.50331271963,NA,NA
"FRA",1288,"country.name",NA,NA,1302.73397625593,NA,11396,1302.73397625593,NA,NA
"FRA",1289,"country.name",NA,NA,1364.17651351706,NA,11413,1364.17651351706,NA,NA
"FRA",1290,"country.name",NA,NA,1275.30160561316,NA,11430,1275.30160561316,NA,NA
"FRA",1291,"country.name",NA,NA,1255.82306104139,NA,11447,1255.82306104139,NA,NA
"FRA",1292,"country.name",NA,NA,1136.30778136554,NA,11464,1136.30778136554,NA,NA
"FRA",1293,"country.name",NA,NA,1040.32231450907,NA,11481,1040.32231450907,NA,NA
"FRA",1294,"country.name",NA,NA,1082.63335771779,NA,11498,1082.63335771779,NA,NA
"FRA",1295,"country.name",NA,NA,1290.92180960301,NA,11515,1290.92180960301,NA,NA
"FRA",1296,"country.name",NA,NA,1301.78754190415,NA,11532,1301.78754190415,NA,NA
"FRA",1297,"country.name",NA,NA,1375.48551015219,NA,11549,1375.48551015219,NA,NA
"FRA",1298,"country.name",NA,NA,1316.51121738195,NA,11566,1316.51121738195,NA,NA
"FRA",1299,"country.name",NA,NA,1181.76940946128,NA,11583,1181.76940946128,NA,NA
"FRA",1300,"country.name",NA,NA,1268.32974991328,NA,11600,1268.32974991328,NA,NA
"FRA",1301,"country.name",NA,NA,1256.84094411245,NA,11617,1256.84094411245,NA,NA
"FRA",1302,"country.name",NA,NA,1608.39532906178,NA,11634,1608.39532906178,NA,NA
"FRA",1303,"country.name",NA,NA,1506.40776039287,NA,11651,1506.40776039287,NA,NA
